scorer,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000
bodyparts,left_paw,left_paw,left_paw,right_paw,right_paw,right_paw,left_eye,left_eye,left_eye,left_ear,left_ear,left_ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,135.63185119628906,858.1487426757812,0.1294226050376892,134.19989013671875,861.125732421875,0.04847216606140137,121.57450866699219,858.7927856445312,0.03692728281021118,128.25,858.2848510742188,0.09409227967262268,132.67918395996094,860.1597900390625,0.995107889175415
1,135.57688903808594,858.2238159179688,0.1301049292087555,134.14920043945312,861.2413330078125,0.04788169264793396,121.57432556152344,858.7520141601562,0.03825238347053528,128.257080078125,858.313720703125,0.09308990836143494,132.65476989746094,860.3370361328125,0.9957439303398132
2,135.48739624023438,858.35400390625,0.1321878731250763,134.1070098876953,861.3673095703125,0.0484919548034668,121.60775756835938,858.80322265625,0.041167765855789185,128.2236328125,858.5231323242188,0.09700104594230652,132.6230926513672,860.550537109375,0.9959145188331604
3,135.41177368164062,858.543212890625,0.13792526721954346,134.02066040039062,861.554931640625,0.05012470483779907,121.6939697265625,858.8057861328125,0.0436558723449707,128.23223876953125,858.6990966796875,0.10169756412506104,132.57379150390625,860.8319091796875,0.9963444471359253
4,135.58709716796875,858.5322265625,0.13705381751060486,134.17575073242188,861.5272827148438,0.050264060497283936,121.68083953857422,858.8265380859375,0.04332748055458069,128.27017211914062,858.69970703125,0.1026017963886261,132.71060180664062,860.7684936523438,0.9960938692092896
5,135.5371551513672,858.3405151367188,0.13358768820762634,134.12294006347656,861.3623657226562,0.04891318082809448,121.60392761230469,858.7724609375,0.03904271125793457,128.28733825683594,858.433837890625,0.09503114223480225,132.62832641601562,860.475341796875,0.9959489107131958
6,135.4944305419922,858.1615600585938,0.13087764382362366,134.06190490722656,861.1847534179688,0.04802513122558594,121.56059265136719,858.745849609375,0.03649190068244934,128.19461059570312,858.2293701171875,0.09059977531433105,132.53018188476562,860.1334838867188,0.9953126907348633
7,135.8859100341797,858.0314331054688,0.12522268295288086,134.4148712158203,861.0866088867188,0.04675734043121338,121.52349853515625,858.7459106445312,0.03415292501449585,128.37937927246094,858.0833129882812,0.08946532011032104,132.83816528320312,859.9777221679688,0.9948073625564575
8,135.884521484375,857.9879760742188,0.1245231032371521,134.40347290039062,861.0364990234375,0.04671326279640198,121.54471588134766,858.7639770507812,0.03337791562080383,128.39462280273438,858.1172485351562,0.08951205015182495,132.8020477294922,859.8935546875,0.9948050379753113
9,135.65927124023438,858.0741577148438,0.1269790530204773,134.1953582763672,861.0597534179688,0.04732659459114075,121.50631713867188,858.7349243164062,0.03481069207191467,128.30209350585938,858.071044921875,0.08958324790000916,132.66505432128906,859.97412109375,0.995134711265564
10,135.68177795410156,858.0692749023438,0.12809398770332336,134.24607849121094,861.0517578125,0.04767268896102905,121.54190826416016,858.7481689453125,0.035684794187545776,128.2877655029297,858.155517578125,0.09253543615341187,132.6763153076172,860.0178833007812,0.9948995113372803
11,135.54551696777344,858.257080078125,0.1324177086353302,134.12051391601562,861.2032470703125,0.048968344926834106,121.60893249511719,858.7839965820312,0.0381472110748291,128.2925262451172,858.3400268554688,0.09487387537956238,132.63241577148438,860.2696533203125,0.9955273866653442
12,135.39170837402344,858.2888793945312,0.13310465216636658,133.98538208007812,861.2880249023438,0.04849517345428467,121.62226104736328,858.7420654296875,0.03818702697753906,128.15792846679688,858.298095703125,0.0939532220363617,132.42633056640625,860.2937622070312,0.9956358671188354
13,135.44029235839844,858.5001831054688,0.13701403141021729,134.03839111328125,861.4956665039062,0.04974108934402466,121.67852783203125,858.7703247070312,0.04315918684005737,128.13365173339844,858.5736694335938,0.09968233108520508,132.53543090820312,860.7031860351562,0.9963260293006897
14,135.32691955566406,858.777099609375,0.140943706035614,133.95541381835938,861.7996215820312,0.0500338077545166,121.76783752441406,858.7969360351562,0.05042344331741333,128.06829833984375,858.8562622070312,0.10689237713813782,132.4661407470703,861.2037353515625,0.9970517754554749
15,135.1416473388672,859.0200805664062,0.14577338099479675,133.76683044433594,862.0106201171875,0.05100807547569275,121.85137939453125,858.7957153320312,0.05357539653778076,127.99246978759766,859.021484375,0.10971024632453918,132.33999633789062,861.4581298828125,0.9972972869873047
16,134.85781860351562,859.2596435546875,0.15228334069252014,133.53285217285156,862.1972045898438,0.05188506841659546,121.9049301147461,858.7862548828125,0.060987114906311035,127.88835144042969,859.2973022460938,0.1172502338886261,132.0948486328125,861.83740234375,0.9977795481681824
