scorer,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000,DLC_resnet_50_Russo_20200820Nov2shuffle1_1030000
bodyparts,left_paw,left_paw,left_paw,right_paw,right_paw,right_paw,left_eye,left_eye,left_eye,left_ear,left_ear,left_ear,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,376.1441345214844,914.82470703125,0.011905878782272339,375.6813049316406,914.00439453125,0.007327944040298462,1075.32568359375,212.750244140625,0.012166351079940796,377.9573059082031,914.6964111328125,0.0010663866996765137,371.83782958984375,918.0345458984375,0.014065712690353394
1,382.7380676269531,913.0911865234375,0.007108747959136963,377.12042236328125,914.1922607421875,0.0033800899982452393,379.4238586425781,905.5731201171875,0.0007590353488922119,369.146484375,915.2687377929688,0.0006664097309112549,372.62152099609375,917.7311401367188,0.01006123423576355
2,1099.4874267578125,226.45913696289062,0.16820305585861206,383.82794189453125,910.0881958007812,0.0074912309646606445,379.61016845703125,907.2470703125,0.0008549988269805908,383.3035888671875,912.111572265625,0.0009691119194030762,393.58709716796875,903.533935546875,0.0269869863986969
3,1064.4527587890625,228.276123046875,0.0017608404159545898,353.3348388671875,911.9136962890625,0.00035688281059265137,-1.3316574096679688,4.330272674560547,7.608532905578613e-05,974.443359375,295.2957763671875,0.0006378293037414551,393.1547546386719,898.0872802734375,0.004462718963623047
4,364.31024169921875,905.2767944335938,0.0043860673904418945,364.73779296875,903.4415283203125,0.0007336735725402832,348.6352233886719,907.6663208007812,0.0001378953456878662,365.0240478515625,910.0027465820312,0.00019592046737670898,359.5815124511719,904.9028930664062,0.0042761266231536865
5,305.60968017578125,920.17236328125,0.001403510570526123,294.48187255859375,919.389404296875,0.0002263784408569336,-1.3129286766052246,4.300600051879883,7.969141006469727e-05,392.05230712890625,889.2173461914062,0.00014281272888183594,384.3833312988281,885.1806640625,0.004790633916854858
6,362.0918884277344,903.0280151367188,0.011520355939865112,373.53704833984375,894.2097778320312,0.002090752124786377,379.87615966796875,882.1815185546875,0.0003730952739715576,377.2353820800781,890.2775268554688,0.0003040134906768799,364.343505859375,899.840576171875,0.01350674033164978
7,391.0181884765625,888.3887329101562,0.011011898517608643,387.9215393066406,890.0773315429688,0.04969188570976257,380.7740173339844,874.410888671875,0.003070831298828125,388.1385803222656,886.034423828125,0.006488382816314697,389.078369140625,887.8508911132812,0.5283215045928955
8,417.5163269042969,878.157470703125,0.06010332703590393,411.8736877441406,880.0014038085938,0.04605028033256531,1085.105712890625,452.53155517578125,0.9996316432952881,413.2168273925781,880.433837890625,0.06459689140319824,413.9237365722656,879.81689453125,0.6894548535346985
9,437.863525390625,888.7217407226562,0.009872138500213623,435.96832275390625,886.75439453125,0.013058304786682129,1058.5972900390625,453.3300476074219,0.999947190284729,434.88995361328125,886.6815185546875,0.049596697092056274,435.0476989746094,884.5621948242188,0.32393595576286316
10,469.96685791015625,884.1398315429688,0.002107173204421997,466.8217468261719,884.4884033203125,0.0015023648738861084,1034.291015625,458.1442565917969,0.9997298717498779,463.9686279296875,888.3365478515625,0.0014963746070861816,466.8768615722656,882.688720703125,0.027587145566940308
11,490.0523376464844,884.396240234375,0.006972938776016235,486.87396240234375,884.0189208984375,0.009392201900482178,1011.4937744140625,463.6522521972656,0.9999339580535889,820.3736572265625,259.554931640625,0.0065122246742248535,489.0997314453125,885.1799926757812,0.18294993042945862
12,1100.719970703125,330.6520690917969,0.003071516752243042,520.9732055664062,885.903564453125,0.000789254903793335,991.7332153320312,467.71356201171875,0.999907910823822,1090.4757080078125,325.0871276855469,0.0008006691932678223,522.0289916992188,886.0609741210938,0.00676080584526062
13,549.6647338867188,887.36181640625,0.034298092126846313,545.4828491210938,887.1447143554688,0.16209247708320618,973.8397827148438,471.2337951660156,0.9998692274093628,1103.9324951171875,359.3990783691406,0.3044806122779846,545.6151733398438,887.1469116210938,0.49655401706695557
14,833.9515380859375,224.3175811767578,0.02187630534172058,1082.8079833984375,353.826416015625,0.0017993748188018799,957.3867797851562,472.9267272949219,0.999353289604187,1079.1630859375,353.24774169921875,0.9959703683853149,549.8244018554688,922.9573974609375,0.016733646392822266
15,662.5250244140625,893.1417236328125,0.003111720085144043,660.711669921875,891.771484375,0.0023433566093444824,942.5138549804688,472.0007019042969,0.999595582485199,1059.596923828125,349.8470458984375,0.9998685121536255,657.7322998046875,893.6758422851562,0.05980148911476135
